 0.9905063E+1  ,  0.1286531E-2
 0.9905421E+1  ,  0.1301613E-2
 0.9905780E+1  ,  0.1317096E-2
 0.9906139E+1  ,  0.1332993E-2
 0.9906497E+1  ,  0.1349316E-2
 0.9906856E+1  ,  0.1366079E-2
 0.9907215E+1  ,  0.1383297E-2
 0.9907573E+1  ,  0.1400984E-2
 0.9907932E+1  ,  0.1419155E-2
 0.9908290E+1  ,  0.1437828E-2
 0.9908649E+1  ,  0.1457018E-2
 0.9909008E+1  ,  0.1476745E-2
 0.9909366E+1  ,  0.1497026E-2
 0.9909725E+1  ,  0.1517880E-2
 0.9910084E+1  ,  0.1539329E-2
 0.9910442E+1  ,  0.1561393E-2
 0.9910801E+1  ,  0.1584096E-2
 0.9911160E+1  ,  0.1607459E-2
 0.9911518E+1  ,  0.1631508E-2
 0.9911877E+1  ,  0.1656269E-2
 0.9912236E+1  ,  0.1681768E-2
 0.9912594E+1  ,  0.1708035E-2
 0.9912953E+1  ,  0.1735098E-2
 0.9913311E+1  ,  0.1762989E-2
 0.9913670E+1  ,  0.1791741E-2
 0.9914029E+1  ,  0.1821388E-2
 0.9914387E+1  ,  0.1851967E-2
 0.9914746E+1  ,  0.1883517E-2
 0.9915105E+1  ,  0.1916077E-2
 0.9915463E+1  ,  0.1949690E-2
 0.9915822E+1  ,  0.1984400E-2
 0.9916181E+1  ,  0.2020256E-2
 0.9916539E+1  ,  0.2057306E-2
 0.9916898E+1  ,  0.2095604E-2
 0.9917256E+1  ,  0.2135205E-2
 0.9917615E+1  ,  0.2176167E-2
 0.9917974E+1  ,  0.2218553E-2
 0.9918332E+1  ,  0.2262429E-2
 0.9918691E+1  ,  0.2307863E-2
 0.9919050E+1  ,  0.2354930E-2
 0.9919408E+1  ,  0.2403708E-2
 0.9919767E+1  ,  0.2454280E-2
 0.9920126E+1  ,  0.2506734E-2
 0.9920484E+1  ,  0.2561162E-2
 0.9920843E+1  ,  0.2617665E-2
 0.9921202E+1  ,  0.2676348E-2
 0.9921560E+1  ,  0.2737323E-2
 0.9921919E+1  ,  0.2800710E-2
 0.9922277E+1  ,  0.2866637E-2
 0.9922636E+1  ,  0.2935240E-2
 0.9922995E+1  ,  0.3006664E-2
 0.9923353E+1  ,  0.3081065E-2
 0.9923712E+1  ,  0.3158608E-2
 0.9924071E+1  ,  0.3239470E-2
 0.9924429E+1  ,  0.3323843E-2
 0.9924788E+1  ,  0.3411931E-2
 0.9925147E+1  ,  0.3503951E-2
 0.9925505E+1  ,  0.3600138E-2
 0.9925864E+1  ,  0.3700747E-2
 0.9926223E+1  ,  0.3806047E-2
 0.9926581E+1  ,  0.3916331E-2
 0.9926940E+1  ,  0.4031915E-2
 0.9927298E+1  ,  0.4153139E-2
 0.9927657E+1  ,  0.4280369E-2
 0.9928016E+1  ,  0.4414004E-2
 0.9928374E+1  ,  0.4554473E-2
 0.9928733E+1  ,  0.4702240E-2
 0.9929092E+1  ,  0.4857812E-2
 0.9929450E+1  ,  0.5021736E-2
 0.9929809E+1  ,  0.5194608E-2
 0.9930168E+1  ,  0.5377076E-2
 0.9930526E+1  ,  0.5569846E-2
 0.9930885E+1  ,  0.5773689E-2
 0.9931244E+1  ,  0.5989444E-2
 0.9931602E+1  ,  0.6218032E-2
 0.9931961E+1  ,  0.6460458E-2
 0.9932319E+1  ,  0.6717825E-2
 0.9932678E+1  ,  0.6991339E-2
 0.9933037E+1  ,  0.7282331E-2
 0.9933395E+1  ,  0.7592257E-2
 0.9933754E+1  ,  0.7922726E-2
 0.9934113E+1  ,  0.8275505E-2
 0.9934471E+1  ,  0.8652547E-2
 0.9934830E+1  ,  0.9056005E-2
 0.9935189E+1  ,  0.9488259E-2
 0.9935547E+1  ,  0.9951939E-2
 0.9935906E+1  ,  0.1044995E-1
 0.9936265E+1  ,  0.1098553E-1
 0.9936623E+1  ,  0.1156222E-1
 0.9936982E+1  ,  0.1218397E-1
 0.9937340E+1  ,  0.1285514E-1
 0.9937699E+1  ,  0.1358055E-1
 0.9938058E+1  ,  0.1436553E-1
 0.9938416E+1  ,  0.1521591E-1
 0.9938775E+1  ,  0.1613813E-1
 0.9939134E+1  ,  0.1713921E-1
 0.9939492E+1  ,  0.1822678E-1
 0.9939851E+1  ,  0.1940905E-1
 0.9940210E+1  ,  0.2069479E-1
 0.9940568E+1  ,  0.2209324E-1
 0.9940927E+1  ,  0.2361387E-1
 0.9941286E+1  ,  0.2526620E-1
 0.9941644E+1  ,  0.2705929E-1
 0.9942003E+1  ,  0.2900126E-1
 0.9942361E+1  ,  0.3109834E-1
 0.9942720E+1  ,  0.3335386E-1
 0.9943079E+1  ,  0.3576675E-1
 0.9943437E+1  ,  0.3832976E-1
 0.9943796E+1  ,  0.4102730E-1
 0.9944155E+1  ,  0.4383311E-1
 0.9944513E+1  ,  0.4670787E-1
 0.9944872E+1  ,  0.4959731E-1
 0.9945231E+1  ,  0.5243128E-1
 0.9945589E+1  ,  0.5512456E-1
 0.9945948E+1  ,  0.5758022E-1
 0.9946306E+1  ,  0.5969581E-1
 0.9946665E+1  ,  0.6137243E-1
 0.9947024E+1  ,  0.6252552E-1
 0.9947382E+1  ,  0.6309566E-1
 0.9947741E+1  ,  0.6305691E-1
 0.9948100E+1  ,  0.6242075E-1
 0.9948458E+1  ,  0.6123439E-1
 0.9948817E+1  ,  0.5957413E-1
 0.9949176E+1  ,  0.5753520E-1
 0.9949534E+1  ,  0.5522058E-1
 0.9949893E+1  ,  0.5273090E-1
 0.9950252E+1  ,  0.5015675E-1
 0.9950610E+1  ,  0.4757394E-1
 0.9950969E+1  ,  0.4504145E-1
 0.9951327E+1  ,  0.4260154E-1
 0.9951686E+1  ,  0.4028112E-1
 0.9952045E+1  ,  0.3809403E-1
 0.9952403E+1  ,  0.3604353E-1
 0.9952762E+1  ,  0.3412491E-1
 0.9953121E+1  ,  0.3232814E-1
 0.9953479E+1  ,  0.3064025E-1
 0.9953838E+1  ,  0.2904754E-1
 0.9954197E+1  ,  0.2753739E-1
 0.9954555E+1  ,  0.2609954E-1
 0.9954914E+1  ,  0.2472672E-1
 0.9955273E+1  ,  0.2341470E-1
 0.9955631E+1  ,  0.2216180E-1
 0.9955990E+1  ,  0.2096812E-1
 0.9956348E+1  ,  0.1983467E-1
 0.9956707E+1  ,  0.1876263E-1
 0.9957066E+1  ,  0.1775283E-1
 0.9957424E+1  ,  0.1680536E-1
 0.9957783E+1  ,  0.1591957E-1
 0.9958142E+1  ,  0.1509401E-1
 0.9958500E+1  ,  0.1432659E-1
 0.9958859E+1  ,  0.1361475E-1
 0.9959218E+1  ,  0.1295561E-1
 0.9959576E+1  ,  0.1234609E-1
 0.9959935E+1  ,  0.1178309E-1
 0.9960294E+1  ,  0.1126355E-1
 0.9960652E+1  ,  0.1078450E-1
 0.9961011E+1  ,  0.1034315E-1
 0.9961369E+1  ,  0.9936876E-2
 0.9961728E+1  ,  0.9563281E-2
 0.9962087E+1  ,  0.9220157E-2
 0.9962445E+1  ,  0.8905513E-2
 0.9962804E+1  ,  0.8617557E-2
 0.9963163E+1  ,  0.8354692E-2
 0.9963521E+1  ,  0.8115504E-2
 0.9963880E+1  ,  0.7898749E-2
 0.9964239E+1  ,  0.7703338E-2
 0.9964597E+1  ,  0.7528325E-2
 0.9964956E+1  ,  0.7372884E-2
 0.9965315E+1  ,  0.7236293E-2
 0.9965673E+1  ,  0.7117905E-2
 0.9966032E+1  ,  0.7017124E-2
 0.9966390E+1  ,  0.6933362E-2
 0.9966749E+1  ,  0.6866000E-2
 0.9967108E+1  ,  0.6814339E-2
 0.9967466E+1  ,  0.6777543E-2
 0.9967825E+1  ,  0.6754582E-2
 0.9968184E+1  ,  0.6744188E-2
